LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
QMJHL,18821/karl-gagne,F,2005,21.2,70,30,47,77,1.1,4,4,279,0,1,DY+3,L,No,0.0,0,0
QMJHL,18868/jean-philippe-glaude,D,2002,21.380556,40,4,28,32,0.8,4,4,221,0,1,DY+3,L,No,0.0,0,0
QMJHL,18869/benoit-martin,F,2002,20.805556,46,12,19,31,0.673913,4,4,254,0,1,DY+2,R,No,0.0,0,0
QMJHL,18870/patrick-mbaraga,D,2002,21.594444,55,2,2,4,0.07,3,3,193,0,1,DY+3,L,No,0.0,0,0
QMJHL,18872/ashton-bernard,F,2010,20.611110999999998,48,3,5,8,0.17,3,3,153,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,18878/travis-mcisaac,F,2011,21.569444,68,15,16,31,0.45588199999999995,4,4,260,0,1,DY+3,L,No,0.0,0,0
QMJHL,18882/eric-louis-seize,F,2009,19.925,64,4,5,9,0.14,3,2,131,0,0,DY+1,L,No,0.0,0,0
QMJHL,18884/mike-thomas,F,2011,21.602778,57,14,10,24,0.42105299999999996,5,5,288,0,1,DY+3,R,No,0.0,0,0
QMJHL,188883/jacques-cormier,F,2008,18.075,43,2,3,5,0.12,1,1,43,1,0,DY,R,No,0.0,0,0
QMJHL,18918/david-victor,D,2006,20.911111,67,5,10,15,0.223881,2,2,124,0,0,DY+2,L,No,0.0,0,0
QMJHL,189410/jonathan-duchesne,D,2016,20.591667,41,0,3,3,0.07,4,4,217,0,1,DY+2,L,No,0.0,0,0
QMJHL,189461/ryan-verbeek,F,2017,21.286111,53,20,22,42,0.792453,5,5,255,0,1,DY+3,L,No,0.0,0,0
QMJHL,189483/greg-allen,D,2015,19.058332999999998,17,0,1,1,0.06,1,0,17,1,0,DY+1,L,No,0.0,0,0
QMJHL,18978/yevgeni-nurislamov,D,2003,21.094444,62,10,24,34,0.548387,3,3,152,0,1,DY+3,L,No,0.0,0,0
QMJHL,18986/alexander-kozhevnikov,F,2004,20.425,35,13,8,21,0.6,1,1,35,1,0,DY+2,L,Yes,0.0,0,0
QMJHL,19004/sergei-ostapchuk,F,2010,20.488889,38,21,16,37,0.973684,2,2,99,0,0,DY+2,R,No,0.0,0,0
QMJHL,19042/patrice-cormier,F,2010,20.252778,31,11,20,31,1.0,4,4,189,0,1,DY+2,L,Yes,0.10204099999999999,49,1
QMJHL,19045/mathieu-brodeur,D,2010,20.233333,65,4,25,29,0.446154,3,3,195,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,19046/joel-champagne,F,2011,21.641667,68,24,58,82,1.205882,5,5,317,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,19048/samuel-groulx,D,2011,21.213889,62,8,28,36,0.580645,5,4,268,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,19051/philippe-cornet,F,2010,20.463889,65,28,49,77,1.184615,4,4,235,0,1,DY+2,L,Yes,0.5,2,1
QMJHL,190648/jonathan-paquet,F,2008,20.341667,29,6,4,10,0.344828,2,2,82,0,0,DY+2,R,No,0.0,0,0
QMJHL,190649/colin-gorman,D,2007,17.272222,6,0,1,1,0.17,1,0,6,1,0,DY-1,L,No,0.0,0,0
QMJHL,19065/alexandre-neron,D,2010,20.35,35,2,21,23,0.657143,4,4,214,0,1,DY+2,R,No,0.0,0,0
QMJHL,19067/mathieu-tousignant,F,2009,19.816667000000002,68,29,48,77,1.1323530000000002,4,3,202,0,1,DY+1,L,No,0.0,0,0
QMJHL,19074/samuel-morneau,F,2011,21.597222,67,30,21,51,0.7611939999999999,5,5,305,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,19076/jordon-southorn,D,2010,20.333333,67,4,19,23,0.34328400000000003,4,4,258,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,19078/marc-andre-bourdon,D,2009,19.827778,54,18,42,60,1.111111,3,3,186,0,1,DY+1,L,Yes,0.155556,45,1
QMJHL,190808/luc-bourque,D,2007,17.566667000000002,20,0,1,1,0.05,1,1,20,1,0,DY-1,L,No,0.0,0,0
QMJHL,191295/nicolas-latulippe,D,2017,21.377778,48,3,9,12,0.25,5,4,238,0,1,DY+3,L,No,0.0,0,0
QMJHL,191296/jeremy-auger,F,2015,19.463889,65,9,10,19,0.292308,3,3,197,0,1,DY+1,L,No,0.0,0,0
QMJHL,191373/raphael-maheux,D,2017,21.191667000000002,68,0,23,23,0.338235,5,5,283,0,1,DY+3,L,No,0.0,0,0
QMJHL,191374/nick-marois,F,2014,18.402778,31,2,3,5,0.16,2,2,91,0,0,DY,L,No,0.0,0,0
QMJHL,191376/clark-bishop,F,2016,20.461111,50,16,23,39,0.78,4,4,202,0,1,DY+2,L,Yes,0.15,20,1
QMJHL,19148/mark-barberio,D,2010,20.477778,65,17,43,60,0.923077,4,4,261,0,1,DY+2,L,Yes,0.215139,251,1
QMJHL,19156/luc-olivier-blain,F,2009,19.830556,68,10,21,31,0.45588199999999995,3,3,156,0,1,DY+1,L,No,0.0,0,0
QMJHL,191705/pier-luc-fortin,D,2007,18.863889,56,0,6,6,0.11,2,2,85,0,0,DY,L,No,0.0,0,0
QMJHL,191707/bruno-desjardins,F,2007,19.475,38,9,11,20,0.526316,2,2,99,0,0,DY+1,L,No,0.0,0,0
QMJHL,19175/pierre-alexandre-vandall,F,2010,20.830556,55,31,44,75,1.363636,5,4,248,0,1,DY+2,L,No,0.0,0,0
QMJHL,19177/jean-sebastien-berube,F,2010,20.152778,64,24,21,45,0.703125,4,4,232,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,19179/pascal-amyot,D,2011,21.694444,65,3,21,24,0.369231,5,5,307,0,1,DY+3,R,No,0.0,0,0
QMJHL,19181/steven-delisle,D,2010,20.125,64,5,24,29,0.453125,4,4,253,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,191828/daniel-smith,F,2008,19.477778,45,4,3,7,0.16,3,3,167,0,1,DY+1,L,No,0.0,0,0
QMJHL,191834/patrice-daneau,D,2007,17.858333,26,0,8,8,0.31,1,1,26,1,0,DY-1,L,No,0.0,0,0
QMJHL,191854/mathieu-boucher,F,2007,18.35,11,0,1,1,0.09,1,0,11,1,0,DY,L,No,0.0,0,0
QMJHL,191863/jeff-mcneil,D,2008,20.588889,68,1,14,15,0.220588,2,2,97,0,0,DY+2,R,No,0.0,0,0
QMJHL,191865/luc-melanson,F,2006,18.002778,22,1,1,2,0.09,1,1,22,1,0,DY,L,No,0.0,0,0
QMJHL,191867/matt-carroll,D,2006,18.525,4,0,1,1,0.25,1,0,4,1,0,DY,L,No,0.0,0,0
QMJHL,19195/mathieu-wathier,D,2004,21.130556,61,10,14,24,0.393443,5,5,308,0,1,DY+3,L,No,0.0,0,0
QMJHL,19198/drew-paris,D,2009,21.341667,65,20,37,57,0.876923,5,5,314,0,1,DY+3,R,No,0.0,0,0
QMJHL,19203/ryan-sparling,F,2009,21.144444,55,20,31,51,0.9272729999999999,4,4,247,0,1,DY+3,L,No,0.0,0,0
QMJHL,19205/joey-haddad,F,2009,20.925,50,30,25,55,1.1,4,4,236,0,1,DY+2,L,No,0.0,0,0
QMJHL,192075/francis-leblanc,F,2006,17.747222,9,0,1,1,0.11,1,0,9,1,0,DY-1,L,No,0.0,0,0
QMJHL,19213/paul-dimitruk,D,2010,20.291667,60,1,14,15,0.25,2,2,124,0,0,DY+2,R,No,0.0,0,0
QMJHL,192381/anton-manson,F,2008,20.038889,8,0,1,1,0.13,2,0,56,0,0,DY+2,R,No,0.0,0,0
QMJHL,192407/olivier-gauthier,F,2006,17.880556,10,0,1,1,0.1,1,0,10,1,0,DY-1,L,No,0.0,0,0
QMJHL,192423/lee-davidson,D,2008,20.069444,18,0,2,2,0.11,1,0,18,1,0,DY+2,L,No,0.0,0,0
QMJHL,19275/anthony-perdicaro,F,2008,19.233333,13,0,2,2,0.15,2,0,58,0,0,DY+1,L,No,0.0,0,0
QMJHL,193021/brandon-vuic,F,2015,20.191667000000002,46,2,3,5,0.11,2,2,69,0,0,DY+2,L,No,0.0,0,0
QMJHL,193114/cavan-fitzgerald,D,2017,21.061111,47,15,25,40,0.8510639999999999,4,3,150,0,1,DY+3,L,No,0.0,0,0
QMJHL,19315/patrick-levesque,F,2003,19.380556,54,2,13,15,0.277778,3,2,126,0,0,DY+1,R,No,0.0,0,0
QMJHL,19335/jonathan-labelle,F,2003,20.352778,69,16,18,34,0.49275399999999997,3,3,157,0,1,DY+2,L,No,0.0,0,0
QMJHL,193496/brad-kennedy,F,2017,21.475,37,10,19,29,0.783784,4,4,232,0,1,DY+3,R,No,0.0,0,0
QMJHL,19353/andrej-nestrasil,F,2011,20.563889,58,19,51,70,1.2068969999999999,3,3,174,0,1,DY+2,L,Yes,0.375,128,1
QMJHL,19360/filip-janosik,F,2009,18.441667000000002,47,1,3,4,0.09,1,1,47,1,0,DY,R,No,0.0,0,0
QMJHL,19362/michal-hlinka,F,2010,19.488889,49,10,12,22,0.44898000000000005,2,2,90,0,0,DY+1,L,No,0.0,0,0
QMJHL,193637/colby-tower,F,2016,19.591667,59,4,8,12,0.20339000000000002,2,2,115,0,0,DY+1,R,No,0.0,0,0
QMJHL,19364/tomas-petracek,D,2009,20.2,24,1,3,4,0.17,1,1,24,1,0,DY+2,L,No,0.0,0,0
QMJHL,19367/radovan-pulis,F,2011,19.994444,36,3,5,8,0.22,2,1,38,0,0,DY+1,L,No,0.0,0,0
QMJHL,19377/maxime-frechette,D,2009,21.35,26,0,2,2,0.08,4,4,151,0,1,DY+3,R,Yes,0.0,0,0
QMJHL,193822/chase-harwell,F,2018,21.677778,67,21,23,44,0.656716,5,5,283,0,1,DY+3,R,No,0.0,0,0
QMJHL,19384/nicolas-corbeil,F,2004,21.291667,27,9,21,30,1.111111,5,5,289,0,1,DY+3,R,Yes,0.0,0,0
QMJHL,194197/nicholas-gibson,D,2015,19.597222,5,0,1,1,0.2,1,0,5,1,0,DY+1,L,No,0.0,0,0
QMJHL,194205/campbell-pickard,F,2016,19.219444,55,1,7,8,0.15,3,2,94,0,0,DY+1,L,No,0.0,0,0
QMJHL,194215/nick-welsh,D,2018,21.194444,68,12,54,66,0.9705879999999999,5,5,329,0,1,DY+3,R,No,0.0,0,0
QMJHL,19427/kirill-kabanov,F,2012,20.163889,50,21,34,55,1.1,3,3,111,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,19428/brandon-gormley,D,2012,20.575,35,10,22,32,0.914286,4,4,202,0,1,DY+2,L,Yes,0.086207,58,1
QMJHL,19429/ben-duffy,F,2013,21.533333,68,39,71,110,1.6176469999999998,5,5,334,0,1,DY+3,R,No,0.0,0,0
QMJHL,194383/josh-shatford,F,2014,17.783333,1,1,0,1,1.0,1,0,1,1,0,DY-1,L,No,0.0,0,0
QMJHL,194579/nicholas-blanchard,F,2016,20.644444,59,10,10,20,0.338983,3,3,182,0,1,DY+2,L,No,0.0,0,0
QMJHL,194582/justin-dickinson,F,2013,18.477778,19,0,1,1,0.05,1,0,19,1,0,DY,R,No,0.0,0,0
QMJHL,194585/grant-janes,F,2014,18.011111,13,1,0,1,0.08,1,0,13,1,0,DY,L,No,0.0,0,0
QMJHL,194587/zach-moody,F,2016,20.472222,64,10,15,25,0.390625,4,4,240,0,1,DY+2,L,No,0.0,0,0
QMJHL,194606/lane-cormier,F,2018,21.594444,5,1,0,1,0.2,4,0,167,0,1,DY+3,R,No,0.0,0,0
QMJHL,194616/joshua-pugsley,F,2014,18.186111,63,6,9,15,0.23809499999999997,1,1,63,1,0,DY,L,No,0.0,0,0
QMJHL,194811/keith-getson,F,2019,21.461111,68,29,27,56,0.8235290000000001,5,5,321,0,1,DY+3,L,No,0.0,0,0
QMJHL,195028/barrett-dachyshyn,F,2018,19.944444,52,1,2,3,0.06,3,3,141,0,1,DY+1,L,No,0.0,0,0
QMJHL,195032/johnny-jones,F,2015,18.238889,36,0,1,1,0.03,1,1,36,1,0,DY,L,No,0.0,0,0
QMJHL,195192/drake-batherson,F,2018,20.383333,51,29,48,77,1.5098040000000001,3,2,122,0,0,DY+2,R,Yes,0.45,20,1
QMJHL,195286/donovan-rehill,F,2015,17.908333,30,1,3,4,0.13,1,1,30,1,0,DY-1,L,No,0.0,0,0
QMJHL,195287/declan-smith,F,2019,21.355556,48,10,24,34,0.708333,4,4,232,0,1,DY+3,R,No,0.0,0,0
QMJHL,195389/luke-green,D,2018,20.675,14,5,10,15,1.0714290000000002,4,0,195,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,195390/matt-green,F,2018,20.675,34,5,5,10,0.294118,4,4,168,0,1,DY+2,L,No,0.0,0,0
QMJHL,19546/mikhail-deyev,F,2002,20.555556,25,8,11,19,0.76,2,2,92,0,0,DY+2,R,No,0.0,0,0
QMJHL,195515/jake-barter,D,2017,20.488889,61,4,11,15,0.245902,3,3,187,0,1,DY+2,R,No,0.0,0,0
QMJHL,195551/johnny-foley,F,2016,18.425,14,2,1,3,0.21,1,0,14,1,0,DY,R,No,0.0,0,0
QMJHL,195552/jacob-hickey,F,2016,18.333333,15,1,1,2,0.13,1,0,15,1,0,DY,R,No,0.0,0,0
QMJHL,195558/morgan-nauss,D,2019,21.402778,68,4,32,36,0.529412,5,5,285,0,1,DY+3,R,No,0.0,0,0
QMJHL,19559/kirill-alexeyev,D,2002,21.55,62,4,18,22,0.35483899999999996,4,3,196,0,1,DY+3,L,No,0.0,0,0
QMJHL,195639/cole-reginato,F,2018,20.811111,40,16,11,27,0.675,3,3,154,0,1,DY+2,L,No,0.0,0,0
QMJHL,195642/mitchell-balmas,F,2019,21.488889,64,43,39,82,1.28125,5,5,322,0,1,DY+3,L,No,0.0,0,0
QMJHL,195762/dillon-boucher,F,2017,20.413889,56,4,8,12,0.214286,3,3,160,0,1,DY+2,L,No,0.0,0,0
QMJHL,195781/brett-crossley,F,2018,20.7,66,5,4,9,0.14,4,4,235,0,1,DY+2,L,No,0.0,0,0
QMJHL,196035/matt-sartoris,D,2015,17.416667,39,0,2,2,0.05,1,1,39,1,0,DY-1,L,No,0.0,0,0
QMJHL,196093/marek-zachar,F,2018,20.261111,57,24,24,48,0.8421049999999999,2,2,114,0,0,DY+2,R,No,0.0,0,0
QMJHL,19616/phil-mangan,F,2008,21.594444,69,15,43,58,0.8405799999999999,5,3,216,0,1,DY+3,L,No,0.0,0,0
QMJHL,196166/gregor-macleod,F,2019,21.272222,60,35,49,84,1.4,3,3,169,0,1,DY+3,L,No,0.0,0,0
QMJHL,196355/alex-renaud,F,2017,21.552778,38,11,7,18,0.473684,5,5,276,0,1,DY+3,L,No,0.0,0,0
QMJHL,196406/otto-somppi,F,2018,20.675,59,28,55,83,1.40678,3,3,178,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,196587/matt-staples,D,2016,21.522222,14,0,2,2,0.14,4,0,169,0,1,DY+3,L,No,0.0,0,0
QMJHL,196940/alex-pawelczyk,F,2016,20.983333,68,23,10,33,0.48529399999999995,4,4,249,0,1,DY+2,L,No,0.0,0,0
QMJHL,197104/riley-scott,F,2014,16.961111,7,1,0,1,0.14,1,0,7,1,0,DY-2,R,No,0.0,0,0
QMJHL,197108/colin-macsween,F,2016,20.688889,58,6,9,15,0.258621,3,2,110,0,0,DY+2,L,No,0.0,0,0
QMJHL,197190/zachary-beaudoin,F,2014,18.069444,7,0,1,1,0.14,1,0,7,1,0,DY,R,No,0.0,0,0
QMJHL,197191/jean-francois-lavoie,F,2015,19.055556,15,1,2,3,0.2,2,0,71,0,0,DY+1,L,No,0.0,0,0
QMJHL,197194/julien-proulx,F,2015,19.675,45,1,3,4,0.09,2,2,79,0,0,DY+1,L,No,0.0,0,0
QMJHL,197195/dylan-montcalm,F,2017,20.969444,62,16,60,76,1.225806,4,4,212,0,1,DY+2,L,No,0.0,0,0
QMJHL,197255/matthew-klebanskyj,D,2016,20.458333,49,2,9,11,0.22449000000000002,3,3,144,0,1,DY+2,L,No,0.0,0,0
QMJHL,197260/gabriel-paquin,F,2015,19.088889,10,0,2,2,0.2,2,0,11,0,0,DY+1,L,No,0.0,0,0
QMJHL,197262/beau-kiss-rusk,D,2016,20.405556,51,4,10,14,0.27451,3,3,123,0,1,DY+2,L,No,0.0,0,0
QMJHL,197263/danick-gaudreau,F,2013,17.630556,4,1,0,1,0.25,1,0,4,1,0,DY-1,L,No,0.0,0,0
QMJHL,197264/francois-beauchemin,F,2017,21.638889000000002,69,45,52,97,1.405797,5,4,237,0,1,DY+3,L,No,0.0,0,0
QMJHL,197266/massimo-carozza,F,2017,21.322222,63,27,42,69,1.095238,4,4,248,0,1,DY+3,L,No,0.0,0,0
QMJHL,197267/kyle-tibbo,F,2016,20.1,62,8,11,19,0.306452,2,2,121,0,0,DY+2,L,No,0.0,0,0
QMJHL,197279/felix-landry,F,2014,19.022222,18,0,2,2,0.11,1,0,18,1,0,DY+1,L,No,0.0,0,0
QMJHL,19744/jimmy-cuddihy,F,2004,20.397222,64,20,37,57,0.890625,4,4,247,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,198329/liam-murphy,F,2019,21.652778,58,17,6,23,0.396552,5,5,299,0,1,DY+3,L,No,0.0,0,0
QMJHL,198442/zac-gladu,F,2018,20.652778,17,1,1,2,0.12,1,0,17,1,0,DY+2,R,No,0.0,0,0
QMJHL,200112/tyler-boland,F,2017,21.008333,68,48,55,103,1.5147059999999999,4,4,246,0,1,DY+3,L,No,0.0,0,0
QMJHL,200113/joshua-fitzgerald,D,2015,19.508333,24,0,1,1,0.04,1,1,24,1,0,DY+1,L,No,0.0,0,0
QMJHL,200125/lee-dower,D,2016,20.386111,15,1,2,3,0.2,2,0,17,0,0,DY+2,L,No,0.0,0,0
QMJHL,200517/jean-philippe-hamel,F,2003,19.952778,43,3,7,10,0.232558,2,2,72,0,0,DY+1,L,No,0.0,0,0
QMJHL,200696/kolby-johnson,F,2018,20.341667,41,1,1,2,0.05,3,3,118,0,1,DY+2,L,No,0.0,0,0
QMJHL,200984/zach-grzelewski,F,2017,20.380556,12,0,1,1,0.08,3,0,104,0,0,DY+2,L,No,0.0,0,0
QMJHL,200994/kristopher-hamlin,F,2016,19.363889,1,0,0,0,0.0,1,0,1,1,0,DY+1,R,No,0.0,0,0
QMJHL,200997/chase-stewart,D,2018,21.405556,53,5,24,29,0.5471699999999999,4,4,194,0,1,DY+3,R,No,0.0,0,0
QMJHL,201532/adam-capannelli,F,2019,20.327778,59,17,30,47,0.79661,3,3,167,0,1,DY+2,L,No,0.0,0,0
QMJHL,201534/max-comtois,F,2019,20.686111,25,31,17,48,1.92,4,4,205,0,1,DY+2,L,Yes,0.7,10,1
QMJHL,201535/antoine-crete-belzile,D,2019,20.072222,59,2,15,17,0.288136,4,4,192,0,1,DY+2,L,No,0.0,0,0
QMJHL,201536/arnaud-durandeau,F,2019,20.669444,68,38,35,73,1.0735290000000002,4,4,262,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,201538/anthony-gagnon,F,2019,20.563889,68,19,23,42,0.6176470000000001,4,4,211,0,1,DY+2,R,No,0.0,0,0
QMJHL,201546/joel-teasdale,F,2019,20.511111,66,43,37,80,1.212121,4,4,244,0,1,DY+2,L,No,0.0,0,0
QMJHL,201547/maxim-trepanier,F,2019,20.333333,37,18,22,40,1.081081,3,3,118,0,1,DY+2,L,No,0.0,0,0
QMJHL,201548/alex-olivier-voyer,F,2019,20.430556,68,29,29,58,0.852941,4,4,226,0,1,DY+2,R,No,0.0,0,0
QMJHL,201601/samuel-collard,F,2008,19.752778,34,3,3,6,0.18,1,1,34,1,0,DY+1,L,No,0.0,0,0
QMJHL,201780/lukas-cormier,D,2019,17.466667,63,15,21,36,0.571429,1,1,63,1,0,DY-1,L,No,0.0,0,0
QMJHL,201781/alexandre-david,F,2019,17.658333,49,2,3,5,0.1,1,1,49,1,0,DY-1,R,No,0.0,0,0
QMJHL,201783/charlie-desroches,D,2019,17.391667,59,10,17,27,0.45762700000000006,1,1,59,1,0,DY-1,R,No,0.0,0,0
QMJHL,201787/josh-lawrence,F,2019,17.630556,54,12,16,28,0.518519,1,1,54,1,0,DY-1,R,No,0.0,0,0
QMJHL,201790/ben-roode,D,2019,17.638889000000002,66,0,2,2,0.03,1,1,66,1,0,DY-1,R,No,0.0,0,0
QMJHL,201904/hendrix-lapierre,F,2019,17.6,48,13,32,45,0.9375,1,1,48,1,0,DY-1,L,No,0.0,0,0
QMJHL,201907/jeremie-poirier,D,2019,17.286111,61,6,15,21,0.344262,1,1,61,1,0,DY-1,L,No,0.0,0,0
QMJHL,201910/miguel-tourigny,D,2019,17.6,29,7,5,12,0.413793,1,1,29,1,0,DY-1,R,No,0.0,0,0
QMJHL,20202/yegor-zharkov,F,2005,18.633333,10,1,1,2,0.2,1,0,10,1,0,DY,L,No,0.0,0,0
QMJHL,202620/josh-rathbone,F,2002,17.45,40,2,2,4,0.1,1,1,40,1,0,DY-1,L,No,0.0,0,0
QMJHL,202621/mathieu-leclerc,F,2002,19.958333,35,5,3,8,0.23,3,3,128,0,1,DY+1,R,No,0.0,0,0
QMJHL,202622/michael-lanthier,D,2002,21.530556,47,2,2,4,0.09,4,4,180,0,1,DY+3,R,No,0.0,0,0
QMJHL,202623/joey-francois-blacksmith,D,2002,20.233333,17,0,1,1,0.06,1,0,17,1,0,DY+2,R,No,0.0,0,0
QMJHL,202624/kevin-dumont,F,2002,18.408333,32,1,0,1,0.03,1,1,32,1,0,DY,L,No,0.0,0,0
QMJHL,203241/jonathon-masters,D,2016,20.652778,66,2,7,9,0.14,2,2,120,0,0,DY+2,R,No,0.0,0,0
QMJHL,203255/daniel-del-paggio,F,2017,20.783333,66,15,36,51,0.772727,3,3,193,0,1,DY+2,L,No,0.0,0,0
QMJHL,203815/jason-lehoux,F,2000,21.15,43,15,14,29,0.674419,4,3,151,0,1,DY+3,L,No,0.0,0,0
QMJHL,204066/drew-gross,F,2015,19.680556,2,1,0,1,0.5,1,0,2,1,0,DY+1,-,No,0.0,0,0
QMJHL,204169/jean-christophe-beaudin,F,2017,20.466667,65,30,50,80,1.230769,3,3,191,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,204327/jack-redlick,D,2003,20.211111,26,0,3,3,0.12,3,2,96,0,0,DY+2,R,No,0.0,0,0
QMJHL,204694/jack-van-boekel,D,2017,21.572222,36,0,6,6,0.17,3,3,149,0,1,DY+3,L,No,0.0,0,0
QMJHL,204710/keigan-goetz,F,2017,20.858333,59,8,12,20,0.338983,4,4,198,0,1,DY+2,R,No,0.0,0,0
QMJHL,204916/john-warren,F,2017,20.680556,4,2,0,2,0.5,2,0,31,0,0,DY+2,L,No,0.0,0,0
QMJHL,204938/noah-bushnell,F,2017,20.291667,20,1,0,1,0.05,4,4,196,0,1,DY+2,R,No,0.0,0,0
QMJHL,20532/jordie-preston,F,2003,20.111110999999998,69,5,7,12,0.173913,2,1,72,0,0,DY+2,R,No,0.0,0,0
QMJHL,20534/patrick-grandmaitre,F,2000,21.486110999999998,70,38,68,106,1.514286,5,5,337,0,1,DY+3,R,No,0.0,0,0
QMJHL,206031/tyler-durham,F,2001,20.641667,2,1,0,1,0.5,3,0,105,0,0,DY+2,R,No,0.0,0,0
QMJHL,206035/jens-dubreuil,F,2001,20.583333,21,1,0,1,0.05,1,1,21,1,0,DY+2,L,No,0.0,0,0
QMJHL,206733/will-thompson,D,2018,21.202778,60,2,24,26,0.43333299999999997,5,5,290,0,1,DY+3,R,No,0.0,0,0
QMJHL,206739/joey-richard,F,2016,20.219444,45,9,12,21,0.466667,3,3,132,0,1,DY+2,L,No,0.0,0,0
QMJHL,206742/liam-alcalde,F,2014,19.5,48,0,1,1,0.02,2,2,90,0,0,DY+1,L,No,0.0,0,0
QMJHL,206930/nathan-medeiros,F,2015,19.336111,39,2,6,8,0.21,1,1,39,1,0,DY+1,L,No,0.0,0,0
QMJHL,20705/luciano-lomanno,D,2007,21.355556,71,12,36,48,0.676056,4,4,249,0,1,DY+3,L,No,0.0,0,0
QMJHL,207102/yannik-bertrand,F,2018,20.841667,24,8,5,13,0.541667,3,3,117,0,1,DY+2,L,No,0.0,0,0
QMJHL,207123/casey-burnette,D,2000,21.466667,72,4,14,18,0.25,4,4,219,0,1,DY+3,L,No,0.0,0,0
QMJHL,207309/bobby-naylor,F,2002,20.1,4,0,1,1,0.25,3,0,92,0,0,DY+2,L,No,0.0,0,0
QMJHL,207334/tristen-elie,F,2016,20.141667,41,7,18,25,0.6097560000000001,1,1,41,1,0,DY+2,L,No,0.0,0,0
QMJHL,207502/alain-turcotte,F,2000,20.369444,63,13,21,34,0.539683,3,3,168,0,1,DY+2,R,No,0.0,0,0
QMJHL,2076/jonathan-persson,F,2004,20.527778,66,15,19,34,0.515152,1,1,66,1,0,DY+2,L,No,0.0,0,0
QMJHL,207629/donald-johnstone,D,2000,18.2,56,2,4,6,0.11,1,1,56,1,0,DY,R,No,0.0,0,0
QMJHL,207630/yannick-searles,F,2003,21.513889000000002,72,25,29,54,0.75,4,4,271,0,1,DY+3,L,No,0.0,0,0
QMJHL,207631/rodrigue-boucher,D,2003,21.7,21,2,1,3,0.14,4,4,219,0,1,DY+3,L,No,0.0,0,0
QMJHL,207632/jean-francois-demers,F,2002,20.675,66,9,12,21,0.318182,3,3,182,0,1,DY+2,R,No,0.0,0,0
QMJHL,207633/michael-mcintyre,D,2000,18.083333,50,2,1,3,0.06,2,2,83,0,0,DY,L,No,0.0,0,0
QMJHL,207638/justin-hawco,F,2002,20.158333,42,0,2,2,0.05,1,1,42,1,0,DY+2,R,No,0.0,0,0
QMJHL,207643/jason-melo,F,2001,19.122222,11,0,3,3,0.27,1,0,11,1,0,DY+1,R,No,0.0,0,0
QMJHL,207645/gaby-beaudet,F,2001,18.658333,42,0,2,2,0.05,1,1,42,1,0,DY,L,No,0.0,0,0
QMJHL,207646/jean-francois-beaudet,D,2003,20.163889,23,0,3,3,0.13,3,3,134,0,1,DY+2,L,No,0.0,0,0
QMJHL,207660/patrick-gilbert,D,2003,21.430556,68,7,34,41,0.602941,5,5,343,0,1,DY+3,L,No,0.0,0,0
QMJHL,207669/patrick-maccarron,F,2003,19.408333,21,1,3,4,0.19,1,1,21,1,0,DY+1,L,No,0.0,0,0
QMJHL,207678/daniel-fazzalari,D,2007,18.105556,17,0,1,1,0.06,1,0,17,1,0,DY,L,No,0.0,0,0
QMJHL,207680/dominic-fontaine,D,2008,19.075,16,0,1,1,0.06,1,0,16,1,0,DY+1,L,No,0.0,0,0
QMJHL,207692/benoit-authier,F,2006,18.788889,8,0,1,1,0.13,1,0,8,1,0,DY,R,No,0.0,0,0
QMJHL,208446/christophe-jutras,D,2006,18.888889000000002,2,0,1,1,0.5,1,0,2,1,0,DY,L,No,0.0,0,0
QMJHL,20928/maxim-potapov,F,2000,20.305556,51,30,46,76,1.4901959999999999,3,3,163,0,1,DY+2,L,No,0.0,0,0
QMJHL,20976/jean-philippe-morin,D,2001,21.608333,58,2,32,34,0.5862069999999999,5,5,302,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,20982/thomas-middup,F,2010,20.569444,12,3,3,6,0.5,3,0,113,0,0,DY+2,R,No,0.0,0,0
QMJHL,21022/jason-tessier,D,2000,20.797222,60,8,21,29,0.483333,3,3,164,0,1,DY+2,R,No,0.0,0,0
QMJHL,210341/danny-sylvestre,F,2013,19.302778,12,1,3,4,0.33,1,0,12,1,0,DY+1,L,No,0.0,0,0
QMJHL,210445/zack-mcfadden,D,2015,19.961111,29,0,2,2,0.07,2,1,40,0,0,DY+1,R,No,0.0,0,0
